enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
12844,辽宁省,0.92,,无相关经验,未入学,本科,理工科,,少于10人,私营公司,超过4年,10,0
22704,黑龙江省,0.865,女,有相关经验,未入学,本科,理工科,,少于10人,,1年内,39,0
30638,浙江省,0.91,男,无相关经验,未入学,,,,,私营公司,从未,106,0
2977,四川省,0.926,男,有相关经验,未入学,硕士,理工科,超过20年,10-49人,私营公司,超过4年,214,0
14262,香港特别行政区,0.92,男,有相关经验,未入学,本科,理工科,超过20年,100-500人,私营公司,,4,0
20738,上海市,0.897,男,有相关经验,非全日制课程,本科,理工科,,100-500人,初创公司,1年内,46,0
29861,台湾省,0.727,男,有相关经验,未入学,本科,理工科,,,,,55,0
13756,江苏省,0.92,,有相关经验,非全日制课程,本科,理工科,,,,1年内,20,1
2387,江苏省,0.855,男,有相关经验,,本科,理工科,,50-99人,私营公司,,27,0
10846,甘肃省,0.896,男,有相关经验,未入学,硕士,理工科,,500-999人,私营公司,1年内,76,0
23394,重庆市,0.754,男,无相关经验,非全日制课程,高中,,,,,1年内,57,1
15249,陕西省,0.689,男,无相关经验,全日制课程,本科,其他,,50-99人,私营公司,1年内,34,0
17820,河南省,0.926,,无相关经验,全日制课程,本科,理工科,,10-49人,私营公司,,33,1
32600,浙江省,0.897,,有相关经验,未入学,硕士,理工科,,10-49人,私营公司,,23,0
10314,湖北省,0.92,男,无相关经验,未入学,本科,理工科,,100-500人,私营公司,,106,0
15346,宁夏回族自治区,0.92,男,有相关经验,未入学,本科,理工科,超过20年,,,1年内,86,1
9663,上海市,0.579,女,有相关经验,未入学,本科,理工科,,10-49人,私营公司,1年内,47,0
22851,云南省,0.92,,有相关经验,未入学,硕士,理工科,,10000人以上,私营公司,1年内,56,0
18839,新疆维吾尔自治区,0.924,男,有相关经验,未入学,高中,,,50-99人,私营公司,超过4年,146,0
25997,香港特别行政区,0.92,男,有相关经验,未入学,本科,人文学科,,10000人以上,私营公司,1年内,72,0
7799,青海省,0.847,,有相关经验,全日制课程,,,,10000人以上,私营公司,超过4年,35,0
13017,黑龙江省,0.827,男,有相关经验,未入学,本科,理工科,,100-500人,私营公司,1年内,30,0
22750,山东省,0.624,男,无相关经验,未入学,本科,理工科,,50-99人,初创公司,1年内,150,1
22784,山东省,0.896,,有相关经验,未入学,本科,理工科,,少于10人,公共部门,,32,0
18713,北京市,0.926,,无相关经验,全日制课程,硕士,理工科,少于1年,50-99人,私营公司,1年内,23,0
15404,广西壮族自治区,0.804,男,有相关经验,全日制课程,硕士,人文学科,,50-99人,,从未,4,0
17054,浙江省,0.92,男,有相关经验,未入学,本科,理工科,,10000人以上,私营公司,超过4年,40,0
22018,河南省,0.691,男,有相关经验,全日制课程,本科,理工科,,,,1年内,60,1
21836,澳门特别行政区,0.624,男,无相关经验,全日制课程,本科,理工科,,,,从未,13,0
11417,山东省,0.624,,无相关经验,全日制课程,硕士,理工科,少于1年,100-500人,私营公司,超过4年,20,0
22498,西藏自治区,0.924,男,有相关经验,未入学,本科,理工科,,少于10人,私营公司,1年内,10,0
6957,香港特别行政区,0.926,,无相关经验,未入学,高中,,,,,超过4年,60,0
19258,江苏省,0.915,男,有相关经验,未入学,本科,理工科,,少于10人,融资创业公司,1年内,5,0
16321,江西省,0.624,,有相关经验,全日制课程,本科,其他,,500-999人,私营公司,1年内,134,0
12977,台湾省,0.91,男,无相关经验,未入学,硕士,人文学科,,1000-4999人,公共部门,1年内,148,0
25189,吉林省,0.926,女,有相关经验,未入学,本科,理工科,,10-49人,私营公司,,70,0
10673,海南省,0.843,女,有相关经验,未入学,本科,理工科,,少于10人,私营公司,,44,1
8144,黑龙江省,0.926,男,有相关经验,非全日制课程,本科,理工科,,10-49人,私营公司,,51,0
20517,福建省,0.884,男,有相关经验,未入学,本科,人文学科,,100-500人,私营公司,,37,0
26823,北京市,0.92,男,有相关经验,未入学,本科,理工科,超过20年,,,,32,1
29855,河北省,0.691,男,无相关经验,未入学,本科,理工科,,,,,4,0
25271,台湾省,0.624,男,有相关经验,未入学,本科,理工科,,50-99人,私营公司,1年内,21,0
1721,青海省,0.624,男,有相关经验,未入学,本科,理工科,,500-999人,私营公司,1年内,80,1
4421,江西省,0.92,男,有相关经验,未入学,硕士,理工科,,少于10人,非政府组织,1年内,28,0
16792,山西省,0.926,男,有相关经验,未入学,硕士,理工科,,10000人以上,私营公司,1年内,41,0
3224,青海省,0.855,男,有相关经验,未入学,本科,理工科,,50-99人,公共部门,,158,0
21931,吉林省,0.91,男,有相关经验,未入学,本科,理工科,超过20年,50-99人,融资创业公司,1年内,84,0
23278,青海省,0.698,男,有相关经验,全日制课程,硕士,理工科,,少于10人,私营公司,,28,0
22553,黑龙江省,0.624,男,有相关经验,全日制课程,本科,理工科,,50-99人,私营公司,1年内,135,1
25467,江苏省,0.92,女,无相关经验,未入学,硕士,理工科,,50-99人,私营公司,,56,0
2543,海南省,0.91,男,有相关经验,未入学,本科,理工科,超过20年,100-500人,私营公司,,12,0
23890,四川省,0.92,女,有相关经验,未入学,本科,理工科,,500-999人,私营公司,,112,0
17151,澳门特别行政区,0.624,男,无相关经验,未入学,本科,理工科,超过20年,,,,87,0
15335,江苏省,0.92,男,有相关经验,未入学,高中,,超过20年,,,超过4年,102,0
22377,香港特别行政区,0.92,男,有相关经验,未入学,硕士,理工科,超过20年,,,超过4年,136,0
14488,青海省,0.624,,有相关经验,未入学,硕士,理工科,,50-99人,,1年内,34,0
3618,辽宁省,0.92,,无相关经验,全日制课程,本科,理工科,,,,1年内,90,0
31495,湖南省,0.903,男,无相关经验,未入学,本科,理工科,,,,1年内,38,0
17330,贵州省,0.698,男,有相关经验,未入学,硕士,理工科,,,,1年内,19,1
4820,吉林省,0.91,男,无相关经验,全日制课程,博士,理工科,,,,1年内,20,0
11750,甘肃省,0.55,男,有相关经验,未入学,本科,理工科,,1000-4999人,私营公司,,13,1
8158,山东省,0.855,男,有相关经验,未入学,本科,理工科,,,,1年内,192,0
23375,北京市,0.624,男,无相关经验,全日制课程,高中,,,,,从未,78,1
32148,湖北省,0.92,男,有相关经验,未入学,硕士,文学,超过20年,1000-4999人,私营公司,超过4年,51,0
1557,上海市,0.92,男,有相关经验,未入学,本科,理工科,,10000人以上,私营公司,1年内,31,0
26384,北京市,0.923,女,有相关经验,未入学,本科,理工科,,5000-9999人,私营公司,1年内,54,0
22811,青海省,0.624,,有相关经验,未入学,本科,理工科,,,,,56,0
6164,广东省,0.897,男,有相关经验,未入学,硕士,无专业,超过20年,10000人以上,私营公司,,112,0
3289,西藏自治区,0.794,,有相关经验,未入学,本科,理工科,,50-99人,私营公司,1年内,37,0
47,山西省,0.91,,有相关经验,未入学,本科,理工科,,50-99人,融资创业公司,1年内,14,0
20952,安徽省,0.897,男,有相关经验,未入学,硕士,理工科,,50-99人,私营公司,,30,0
12541,新疆维吾尔自治区,0.924,其他,有相关经验,未入学,高中,,,50-99人,私营公司,1年内,54,0
11147,河北省,0.92,男,有相关经验,未入学,本科,人文学科,,100-500人,私营公司,1年内,114,0
22915,海南省,0.84,男,有相关经验,未入学,本科,理工科,,100-500人,私营公司,1年内,102,0
28697,陕西省,0.92,男,有相关经验,全日制课程,本科,理工科,,100-500人,私营公司,1年内,33,0
20892,福建省,0.698,,无相关经验,全日制课程,本科,理工科,,,,从未,10,0
1278,河南省,0.92,男,有相关经验,未入学,高中,,,,,超过4年,306,1
22796,内蒙古自治区,0.624,男,无相关经验,全日制课程,高中,,,,,从未,64,1
13521,吉林省,0.698,男,有相关经验,未入学,本科,理工科,超过20年,10000人以上,私营公司,,149,0
31820,黑龙江省,0.624,,无相关经验,未入学,硕士,理工科,,50-99人,初创公司,1年内,10,1
31985,河南省,0.926,其他,有相关经验,非全日制课程,高中,,,1000-4999人,私营公司,从未,34,0
20138,上海市,0.855,男,有相关经验,未入学,本科,理工科,超过20年,5000-9999人,私营公司,从未,55,0
17913,北京市,0.55,男,有相关经验,未入学,本科,理工科,,100-500人,非政府组织,1年内,62,0
7929,湖南省,0.893,男,有相关经验,非全日制课程,本科,理工科,,10-49人,私营公司,,5,0
22466,江西省,0.802,男,有相关经验,未入学,硕士,理工科,,10000人以上,,1年内,334,0
1903,内蒙古自治区,0.92,,有相关经验,未入学,硕士,理工科,,10000人以上,私营公司,超过4年,158,0
27528,吉林省,0.92,男,有相关经验,未入学,本科,理工科,,100-500人,私营公司,,8,0
20439,内蒙古自治区,0.939,男,有相关经验,未入学,本科,理工科,,50-99人,融资创业公司,,17,0
19512,贵州省,0.855,男,有相关经验,非全日制课程,高中,,,10-49人,私营公司,1年内,182,0
8857,河南省,0.91,男,有相关经验,未入学,硕士,理工科,,50-99人,初创公司,1年内,110,0
8453,河南省,0.897,,无相关经验,未入学,硕士,理工科,,100-500人,融资创业公司,1年内,47,0
7197,江西省,0.92,男,有相关经验,未入学,硕士,理工科,,100-500人,,1年内,22,0
29534,香港特别行政区,0.848,男,无相关经验,未入学,本科,理工科,少于1年,50-99人,私营公司,1年内,57,0
3740,山东省,0.624,男,有相关经验,未入学,硕士,理工科,,1000-4999人,私营公司,1年内,15,1
1823,江苏省,0.624,男,有相关经验,未入学,本科,理工科,,10000人以上,私营公司,1年内,57,1
72,湖南省,0.91,男,有相关经验,未入学,本科,商学,,10-49人,私营公司,1年内,8,0
2134,上海市,0.827,男,有相关经验,未入学,本科,理工科,,少于10人,私营公司,超过4年,29,0
29320,澳门特别行政区,0.91,男,无相关经验,未入学,本科,理工科,,10000人以上,私营公司,超过4年,147,0
20022,湖北省,0.92,女,有相关经验,未入学,本科,文学,超过20年,50-99人,私营公司,,100,0
16529,海南省,0.55,女,无相关经验,全日制课程,本科,理工科,少于1年,,,,63,1
20584,吉林省,0.896,男,有相关经验,未入学,硕士,理工科,超过20年,10-49人,私营公司,超过4年,53,0
29838,澳门特别行政区,0.624,男,无相关经验,未入学,本科,理工科,,100-500人,,1年内,125,1
1830,安徽省,0.624,男,无相关经验,全日制课程,本科,理工科,,,私营公司,从未,58,1
5158,江西省,0.624,男,有相关经验,未入学,本科,理工科,,100-500人,私营公司,1年内,13,0
32842,宁夏回族自治区,0.91,男,有相关经验,未入学,本科,文学,,10-49人,私营公司,,82,0
22872,安徽省,0.926,,无相关经验,未入学,高中,,,50-99人,私营公司,1年内,56,0
641,辽宁省,0.92,男,有相关经验,未入学,本科,文学,,500-999人,,1年内,154,0
15003,湖北省,0.92,男,无相关经验,未入学,博士,理工科,,1000-4999人,私营公司,,51,0
16383,浙江省,0.698,,有相关经验,未入学,硕士,理工科,,500-999人,私营公司,超过4年,78,1
22503,四川省,0.624,,有相关经验,全日制课程,本科,理工科,,,,,72,0
2839,上海市,0.926,男,有相关经验,全日制课程,硕士,理工科,,5000-9999人,公共部门,,8,0
2948,西藏自治区,0.91,男,有相关经验,未入学,硕士,理工科,,100-500人,私营公司,,52,0
18743,宁夏回族自治区,0.856,男,无相关经验,全日制课程,本科,理工科,少于1年,,,1年内,58,0
23264,香港特别行政区,0.913,男,无相关经验,未入学,博士,理工科,超过20年,1000-4999人,公共部门,,78,0
2571,甘肃省,0.897,男,有相关经验,未入学,本科,理工科,,10000人以上,私营公司,1年内,11,0
7746,香港特别行政区,0.624,,有相关经验,未入学,硕士,理工科,,50-99人,,,20,0
29170,山西省,0.92,男,有相关经验,未入学,,,,1000-4999人,私营公司,超过4年,22,0
15260,黑龙江省,0.754,男,无相关经验,未入学,,,,,,从未,15,0
30714,新疆维吾尔自治区,0.92,男,有相关经验,全日制课程,本科,理工科,,10000人以上,私营公司,1年内,64,0
32332,上海市,0.897,男,有相关经验,未入学,本科,理工科,,,,超过4年,98,0
3199,福建省,0.92,男,无相关经验,未入学,硕士,人文学科,,1000-4999人,非政府组织,,16,0
4887,福建省,0.913,男,有相关经验,未入学,本科,理工科,超过20年,50-99人,私营公司,超过4年,56,0
10475,山西省,0.92,男,有相关经验,全日制课程,本科,理工科,,5000-9999人,私营公司,1年内,114,0
22059,湖北省,0.91,男,有相关经验,未入学,本科,理工科,,50-99人,私营公司,1年内,43,0
11979,山西省,0.769,男,无相关经验,未入学,本科,理工科,,,,,104,1
14007,福建省,0.827,男,有相关经验,未入学,本科,理工科,,100-500人,非政府组织,1年内,17,1
1156,甘肃省,0.92,男,有相关经验,未入学,本科,理工科,,10-49人,私营公司,从未,25,0
422,陕西省,0.698,,无相关经验,未入学,博士,理工科,超过20年,10000人以上,私营公司,超过4年,18,0
29972,湖北省,0.827,男,有相关经验,未入学,硕士,理工科,,100-500人,私营公司,1年内,69,0
20452,河南省,0.92,男,有相关经验,未入学,本科,理工科,,1000-4999人,公共部门,,10,0
3860,陕西省,0.899,男,有相关经验,非全日制课程,本科,理工科,,,,,31,1
12519,云南省,0.91,男,有相关经验,未入学,本科,理工科,,1000-4999人,私营公司,1年内,44,0
1801,青海省,0.92,男,有相关经验,未入学,本科,理工科,,50-99人,私营公司,1年内,65,0
8017,天津市,0.91,男,有相关经验,未入学,本科,理工科,,50-99人,私营公司,1年内,26,0
17889,北京市,0.624,,无相关经验,全日制课程,高中,,,,,从未,42,0
16610,贵州省,0.92,男,有相关经验,未入学,本科,理工科,,10000人以上,私营公司,,260,0
28473,福建省,0.91,男,无相关经验,未入学,,,,,,从未,77,0
18646,福建省,0.804,,无相关经验,未入学,本科,理工科,,,,1年内,155,0
14954,广西壮族自治区,0.923,男,有相关经验,未入学,本科,理工科,,100-500人,,1年内,47,0
26306,山西省,0.897,男,有相关经验,未入学,硕士,理工科,超过20年,少于10人,私营公司,,9,1
4548,宁夏回族自治区,0.698,男,有相关经验,未入学,本科,理工科,,少于10人,私营公司,1年内,40,0
29459,广东省,0.855,,有相关经验,未入学,硕士,其他,,1000-4999人,私营公司,,23,0
10674,重庆市,0.887,男,有相关经验,未入学,本科,文学,,5000-9999人,私营公司,1年内,26,0
26793,西藏自治区,0.91,,无相关经验,未入学,本科,理工科,,50-99人,,1年内,106,0
25043,河南省,0.91,男,有相关经验,未入学,本科,其他,超过20年,100-500人,私营公司,,95,0
13746,海南省,0.887,男,有相关经验,未入学,高中,,,10-49人,私营公司,1年内,88,0
29573,内蒙古自治区,0.895,男,无相关经验,全日制课程,硕士,人文学科,,,,1年内,13,1
6770,黑龙江省,0.624,男,有相关经验,全日制课程,本科,理工科,,100-500人,私营公司,,20,0
24592,台湾省,0.884,男,有相关经验,未入学,硕士,理工科,,10-49人,私营公司,,167,0
28263,四川省,0.624,男,有相关经验,未入学,本科,理工科,,,私营公司,1年内,147,1
33018,河北省,0.764,男,无相关经验,全日制课程,本科,理工科,,10-49人,初创公司,1年内,131,0
14990,河北省,0.91,男,有相关经验,未入学,硕士,理工科,,50-99人,私营公司,1年内,56,0
27585,甘肃省,0.624,,有相关经验,全日制课程,本科,理工科,,100-500人,私营公司,1年内,112,0
33183,贵州省,0.91,男,有相关经验,未入学,本科,理工科,超过20年,1000-4999人,私营公司,,62,0
16878,内蒙古自治区,0.91,男,有相关经验,未入学,本科,理工科,,少于10人,私营公司,1年内,90,0
12429,山东省,0.926,女,无相关经验,全日制课程,本科,理工科,,5000-9999人,公共部门,1年内,110,0
13079,辽宁省,0.92,,无相关经验,未入学,硕士,人文学科,超过20年,10000人以上,公共部门,,154,0
19433,澳门特别行政区,0.624,女,有相关经验,,本科,理工科,少于1年,500-999人,,,79,1
6497,内蒙古自治区,0.939,男,有相关经验,未入学,本科,理工科,超过20年,50-99人,私营公司,1年内,13,0
23378,江西省,0.624,女,有相关经验,全日制课程,本科,理工科,少于1年,50-99人,初创公司,1年内,36,0
14839,河北省,0.754,男,无相关经验,非全日制课程,本科,理工科,,,公共部门,1年内,9,1
21752,陕西省,0.92,男,有相关经验,未入学,本科,理工科,超过20年,5000-9999人,私营公司,超过4年,92,0
22411,江西省,0.624,,无相关经验,未入学,本科,理工科,少于1年,10000人以上,公共部门,1年内,190,1
18157,安徽省,0.926,男,有相关经验,未入学,硕士,理工科,,500-999人,私营公司,,15,0
26409,澳门特别行政区,0.579,男,有相关经验,全日制课程,高中,,,,,1年内,244,1
24450,辽宁省,0.884,男,有相关经验,未入学,本科,无专业,,1000-4999人,私营公司,1年内,96,0
27101,青海省,0.624,男,无相关经验,全日制课程,高中,,,,,从未,82,0
1655,河北省,0.92,男,有相关经验,未入学,本科,理工科,,1000-4999人,私营公司,超过4年,22,0
4534,宁夏回族自治区,0.624,男,有相关经验,全日制课程,高中,,,,,从未,32,1
19740,福建省,0.698,,有相关经验,未入学,本科,理工科,,50-99人,私营公司,1年内,18,0
14390,广东省,0.579,女,有相关经验,未入学,本科,理工科,,,,1年内,80,0
17635,山西省,0.92,女,无相关经验,未入学,博士,人文学科,,,,,43,1
18564,陕西省,0.448,,无相关经验,全日制课程,本科,理工科,,,公共部门,,32,1
29462,河南省,0.92,女,有相关经验,未入学,本科,人文学科,,少于10人,非政府组织,1年内,15,0
15563,吉林省,0.926,男,有相关经验,未入学,,,,少于10人,私营公司,,84,0
29150,宁夏回族自治区,0.926,女,无相关经验,未入学,本科,理工科,,1000-4999人,私营公司,从未,104,0
25385,山西省,0.92,,有相关经验,未入学,硕士,理工科,超过20年,10000人以上,私营公司,1年内,24,0
26836,台湾省,0.91,男,有相关经验,未入学,本科,理工科,,50-99人,私营公司,,154,0
512,江西省,0.92,男,有相关经验,未入学,本科,理工科,,500-999人,私营公司,1年内,3,0
15114,黑龙江省,0.91,男,有相关经验,未入学,本科,理工科,,5000-9999人,私营公司,1年内,21,0
16384,内蒙古自治区,0.836,男,有相关经验,未入学,硕士,理工科,,少于10人,私营公司,,14,0
20875,天津市,0.92,男,有相关经验,未入学,高中,,超过20年,,,,11,0
3378,海南省,0.923,男,有相关经验,未入学,硕士,理工科,,,,超过4年,31,0
17252,海南省,0.698,男,无相关经验,未入学,高中,,,,,从未,24,0
7593,四川省,0.92,,无相关经验,未入学,,,,,,从未,25,0
14221,内蒙古自治区,0.698,男,有相关经验,未入学,博士,理工科,,100-500人,公共部门,1年内,22,0
11309,重庆市,0.92,女,有相关经验,未入学,本科,理工科,,100-500人,私营公司,,84,0
33286,辽宁省,0.624,男,无相关经验,未入学,硕士,理工科,,500-999人,公共部门,1年内,75,1
5618,陕西省,0.55,男,有相关经验,全日制课程,本科,理工科,,,,,51,0
21536,广东省,0.887,男,有相关经验,未入学,硕士,理工科,超过20年,,,,10,0
23558,新疆维吾尔自治区,0.92,男,无相关经验,全日制课程,高中,,,,,1年内,25,1
7418,广西壮族自治区,0.92,男,有相关经验,未入学,本科,理工科,超过20年,,,,94,1
11370,贵州省,0.92,,有相关经验,未入学,本科,文学,超过20年,10000人以上,私营公司,1年内,10,1
32583,江苏省,0.926,男,无相关经验,未入学,硕士,理工科,,500-999人,私营公司,1年内,23,0
22592,江西省,0.896,男,无相关经验,未入学,博士,理工科,超过20年,,非政府组织,1年内,48,0
2143,澳门特别行政区,0.624,男,有相关经验,未入学,硕士,理工科,,50-99人,私营公司,,77,1
31299,上海市,0.92,男,有相关经验,未入学,本科,理工科,,,,,36,0
24872,辽宁省,0.624,,有相关经验,未入学,本科,理工科,,50-99人,私营公司,1年内,21,1
3870,江苏省,0.698,男,有相关经验,全日制课程,本科,理工科,,少于10人,私营公司,1年内,59,0
26994,黑龙江省,0.923,男,有相关经验,未入学,本科,理工科,超过20年,100-500人,私营公司,1年内,126,0
27532,湖北省,0.92,男,无相关经验,未入学,高中,,,,,从未,29,0
14013,江西省,0.92,,无相关经验,全日制课程,硕士,理工科,,500-999人,公共部门,,20,0
9750,上海市,0.624,男,无相关经验,未入学,本科,理工科,少于1年,10000人以上,私营公司,1年内,16,1
19563,广西壮族自治区,0.926,男,有相关经验,非全日制课程,本科,理工科,,50-99人,私营公司,1年内,11,0
17216,黑龙江省,0.802,男,有相关经验,全日制课程,本科,理工科,,1000-4999人,私营公司,1年内,92,0
26538,四川省,0.767,,有相关经验,未入学,硕士,理工科,少于1年,500-999人,私营公司,1年内,89,0
30473,内蒙古自治区,0.624,男,有相关经验,未入学,本科,理工科,,1000-4999人,私营公司,1年内,48,1
28516,广东省,0.92,男,有相关经验,未入学,本科,商学,,100-500人,非政府组织,,34,1
31638,新疆维吾尔自治区,0.91,男,有相关经验,未入学,硕士,理工科,超过20年,10000人以上,私营公司,超过4年,44,0
8845,云南省,0.939,男,有相关经验,未入学,本科,理工科,超过20年,,,1年内,14,0
19698,河南省,0.92,男,无相关经验,未入学,本科,理工科,,10-49人,初创公司,1年内,34,0
1820,青海省,0.558,男,有相关经验,未入学,硕士,理工科,,50-99人,私营公司,超过4年,142,0
15811,山西省,0.92,男,有相关经验,未入学,本科,理工科,,50-99人,私营公司,超过4年,156,0
24097,宁夏回族自治区,0.926,,有相关经验,未入学,硕士,理工科,,少于10人,私营公司,1年内,14,0
7279,江西省,0.92,男,有相关经验,未入学,本科,理工科,,,,超过4年,89,1
21086,云南省,0.92,,有相关经验,未入学,硕士,理工科,,10000人以上,公共部门,,55,0
3523,西藏自治区,0.92,,无相关经验,全日制课程,高中,,,,,,12,0
8088,江西省,0.939,女,无相关经验,非全日制课程,本科,理工科,,,,从未,9,1
384,西藏自治区,0.92,男,无相关经验,全日制课程,本科,其他,,1000-4999人,私营公司,超过4年,102,0
6483,新疆维吾尔自治区,0.824,,有相关经验,未入学,本科,理工科,,500-999人,公共部门,1年内,24,0
14367,河南省,0.527,,无相关经验,未入学,本科,理工科,,,,,66,0
24052,辽宁省,0.624,男,有相关经验,全日制课程,硕士,理工科,,100-500人,私营公司,,30,0
6526,湖南省,0.698,男,无相关经验,全日制课程,高中,,,,,从未,33,0
30115,台湾省,0.624,,有相关经验,非全日制课程,本科,理工科,,100-500人,私营公司,,13,1
29742,浙江省,0.766,,有相关经验,全日制课程,本科,理工科,,10-49人,私营公司,1年内,39,0
6022,广东省,0.91,男,有相关经验,未入学,本科,理工科,超过20年,10-49人,私营公司,超过4年,60,0
3781,江西省,0.92,男,有相关经验,未入学,本科,理工科,,10000人以上,私营公司,,50,1
12522,湖北省,0.689,,有相关经验,未入学,本科,理工科,,10-49人,,,105,0
23413,吉林省,0.624,,无相关经验,全日制课程,本科,理工科,,,,1年内,110,1
7454,新疆维吾尔自治区,0.92,男,有相关经验,全日制课程,本科,理工科,,50-99人,私营公司,超过4年,16,0
22075,陕西省,0.92,男,有相关经验,未入学,本科,人文学科,,,,1年内,8,1
28988,香港特别行政区,0.794,男,有相关经验,未入学,本科,理工科,,,,1年内,172,0
19198,江苏省,0.624,男,有相关经验,未入学,本科,理工科,,100-500人,私营公司,1年内,42,0
32901,山西省,0.698,男,有相关经验,全日制课程,硕士,理工科,,50-99人,私营公司,超过4年,6,0
27377,海南省,0.878,,无相关经验,非全日制课程,硕士,理工科,超过20年,500-999人,非政府组织,从未,6,0
14318,上海市,0.92,女,无相关经验,全日制课程,高中,,,,,,19,1
28771,陕西省,0.924,男,有相关经验,未入学,硕士,商学,,100-500人,私营公司,1年内,144,1
10957,新疆维吾尔自治区,0.887,女,无相关经验,全日制课程,硕士,理工科,,,公共部门,1年内,52,1
27080,香港特别行政区,0.923,,有相关经验,未入学,本科,理工科,,10000人以上,私营公司,超过4年,104,0
54,河北省,0.754,男,有相关经验,非全日制课程,本科,理工科,,100-500人,非政府组织,1年内,34,0
27224,河南省,0.878,其他,有相关经验,未入学,硕士,理工科,超过20年,1000-4999人,私营公司,,9,0
3956,广西壮族自治区,0.92,男,有相关经验,未入学,本科,理工科,,100-500人,私营公司,1年内,46,0
13073,海南省,0.897,男,无相关经验,非全日制课程,本科,理工科,,1000-4999人,,1年内,37,0
28134,天津市,0.895,男,有相关经验,未入学,本科,商学,,500-999人,公共部门,1年内,20,0
19329,河北省,0.926,男,无相关经验,全日制课程,本科,理工科,,,,超过4年,90,0
23028,新疆维吾尔自治区,0.92,,有相关经验,未入学,硕士,理工科,,少于10人,初创公司,1年内,29,0
9172,江西省,0.926,男,有相关经验,未入学,,,超过20年,50-99人,私营公司,,18,0
28638,内蒙古自治区,0.624,,有相关经验,全日制课程,本科,理工科,,50-99人,私营公司,,6,1
20156,内蒙古自治区,0.527,,有相关经验,未入学,本科,理工科,,,,超过4年,118,1
18886,西藏自治区,0.624,,无相关经验,全日制课程,高中,,,,,从未,126,0
13390,云南省,0.624,,有相关经验,全日制课程,本科,理工科,,10000人以上,公共部门,,55,0
20396,江苏省,0.789,女,有相关经验,全日制课程,博士,理工科,,100-500人,私营公司,超过4年,11,0
21739,香港特别行政区,0.624,,无相关经验,全日制课程,本科,理工科,,,,,9,1
32493,四川省,0.92,男,无相关经验,未入学,本科,理工科,,,,1年内,18,1
21274,河北省,0.92,,有相关经验,未入学,本科,理工科,超过20年,10000人以上,私营公司,,145,1
4340,西藏自治区,0.91,男,有相关经验,未入学,硕士,理工科,,50-99人,私营公司,,68,0
3654,北京市,0.896,男,有相关经验,未入学,高中,,,,,1年内,51,0
24627,北京市,0.92,男,有相关经验,未入学,本科,理工科,,,,,82,1
28894,山西省,0.887,男,有相关经验,未入学,本科,人文学科,,50-99人,私营公司,1年内,128,0
16513,西藏自治区,0.92,男,无相关经验,,本科,理工科,,,,从未,10,1
3645,广东省,0.878,,无相关经验,全日制课程,高中,,,,,从未,8,0
12057,湖北省,0.926,男,有相关经验,未入学,本科,理工科,,100-500人,私营公司,超过4年,107,0
19287,天津市,0.624,,有相关经验,未入学,本科,理工科,,,融资创业公司,1年内,55,1
22431,福建省,0.624,男,有相关经验,未入学,本科,理工科,,50-99人,非政府组织,超过4年,6,0
22136,广东省,0.884,,无相关经验,未入学,本科,理工科,,,,从未,26,1
17830,宁夏回族自治区,0.698,男,有相关经验,未入学,硕士,理工科,,1000-4999人,私营公司,1年内,42,0
8581,江苏省,0.92,男,无相关经验,未入学,本科,无专业,,,,,24,1
24479,重庆市,0.92,其他,有相关经验,未入学,本科,理工科,,100-500人,私营公司,从未,142,0
4598,江苏省,0.827,男,无相关经验,未入学,本科,理工科,,,,,4,0
29216,新疆维吾尔自治区,0.802,男,有相关经验,未入学,本科,理工科,,少于10人,私营公司,超过4年,61,0
29755,湖南省,0.624,男,无相关经验,全日制课程,高中,,,,,从未,16,0
31204,北京市,0.91,男,无相关经验,非全日制课程,本科,理工科,,10-49人,私营公司,1年内,30,1
22764,澳门特别行政区,0.698,,无相关经验,未入学,本科,理工科,,100-500人,公共部门,1年内,73,1
27260,西藏自治区,0.91,男,有相关经验,未入学,硕士,理工科,超过20年,500-999人,私营公司,1年内,95,1
8925,海南省,0.949,其他,有相关经验,未入学,本科,理工科,,,,,15,1
24035,云南省,0.92,男,无相关经验,未入学,,,,,,从未,10,0
25563,山西省,0.939,其他,有相关经验,未入学,本科,理工科,,,,1年内,69,0
1044,湖北省,0.855,男,有相关经验,未入学,硕士,理工科,超过20年,10000人以上,私营公司,超过4年,42,0
10514,香港特别行政区,0.624,,无相关经验,未入学,,,,,,1年内,100,1
4952,澳门特别行政区,0.91,男,无相关经验,未入学,博士,其他,超过20年,,公共部门,,10,0
32634,青海省,0.92,,有相关经验,未入学,硕士,理工科,,10000人以上,私营公司,超过4年,61,0
18900,广西壮族自治区,0.91,男,无相关经验,全日制课程,高中,,,,,1年内,11,0
2307,重庆市,0.794,男,有相关经验,未入学,硕士,理工科,,,,1年内,18,1
11407,四川省,0.624,男,有相关经验,未入学,硕士,理工科,,10000人以上,公共部门,,42,1
28679,辽宁省,0.92,男,有相关经验,未入学,硕士,文学,超过20年,,,1年内,36,1
4347,四川省,0.92,,无相关经验,全日制课程,本科,理工科,,,,1年内,109,0
19640,海南省,0.624,男,有相关经验,未入学,本科,理工科,超过20年,100-500人,私营公司,,55,0
