id,city,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,is_through
96267,香港特别行政区,男,无相关经验,无,专科,无主修,12,10-49,其他,1,168,否
93642,重庆市,,无相关经验,无,专科,理学,<1,10-49,其他,>4,87,否
93962,陕西省,女,有相关经验,非全日制,专科,医学,6,50-99,融资创业公司,3,227,否
19644,广东省,男,无相关经验,非全日制,专科,管理学,<1,100-500,非政府组织,2,52,否
52005,云南省,,无相关经验,全日制,专科,理学,17,50-99,融资创业公司,4,113,否
40747,台湾省,男,有相关经验,非全日制,硕士,历史学,2,50-99,公共部门,从未,15,否
8463,辽宁省,男,有相关经验,无,本科,其他,2,100-500,融资创业公司,1,53,否
94740,河南省,男,有相关经验,非全日制,本科,文学,9,10-49,其他,>4,155,否
5554,天津市,,无相关经验,非全日制,硕士,哲学,4,100-500,私营公司,2,15,否
79287,江苏省,,有相关经验,非全日制,本科,历史学,18,50-99,私营公司,4,1,否
40291,贵州省,,无相关经验,无,专科,历史学,9,<10,私营公司,2,122,否
12717,河北省,,无相关经验,非全日制,硕士,理学,1,10-49,早期创业公司,1,88,否
15245,福建省,女,无相关经验,无,专科,经济学,3,<10,融资创业公司,>4,230,否
85406,西藏自治区,男,有相关经验,无,专科,文学,6,50-99,其他,3,94,否
44089,台湾省,,有相关经验,全日制,硕士,艺术学,6,50-99,私营公司,2,100,否
96860,海南省,女,无相关经验,全日制,硕士,经济学,20,10-49,非政府组织,2,91,否
34179,河南省,,无相关经验,无,专科,教育学,<1,100-500,公共部门,从未,106,否
52433,北京市,女,有相关经验,全日制,高中,工程学,17,100-500,其他,>4,299,否
29590,云南省,,有相关经验,全日制,本科,医学,6,<10,公共部门,3,262,否
15612,江苏省,男,无相关经验,无,本科,理学,20,100-500,融资创业公司,>4,253,否
70805,西藏自治区,,有相关经验,全日制,本科,艺术学,3,<10,非政府组织,1,307,否
95721,澳门特别行政区,女,有相关经验,全日制,专科,其他,19,<10,其他,4,203,否
391,山西省,,有相关经验,非全日制,本科,管理学,14,10-49,融资创业公司,>4,244,否
84015,西藏自治区,,无相关经验,非全日制,高中,管理学,17,10-49,早期创业公司,2,76,否
82655,澳门特别行政区,男,有相关经验,全日制,硕士,哲学,19,<10,融资创业公司,3,253,否
18324,河南省,,无相关经验,非全日制,硕士,教育学,15,10-49,早期创业公司,3,270,否
29480,西藏自治区,男,无相关经验,非全日制,本科,历史学,20,<10,融资创业公司,2,156,否
46640,云南省,,无相关经验,非全日制,硕士,其他,20,<10,非政府组织,4,196,否
89704,澳门特别行政区,,无相关经验,非全日制,硕士,其他,9,10-49,早期创业公司,2,327,否
84227,澳门特别行政区,男,有相关经验,全日制,硕士,历史学,<1,<10,私营公司,3,102,否
64807,河北省,女,有相关经验,无,本科,哲学,4,<10,非政府组织,2,282,否
91234,山西省,,无相关经验,无,本科,文学,11,50-99,融资创业公司,1,65,否
23674,福建省,女,无相关经验,非全日制,硕士,教育学,16,10-49,早期创业公司,从未,34,否
6121,西藏自治区,男,有相关经验,无,本科,历史学,18,100-500,融资创业公司,4,37,否
93151,广东省,男,有相关经验,非全日制,专科,历史学,20,50-99,公共部门,3,151,否
72628,新疆维吾尔自治区,男,有相关经验,全日制,专科,医学,11,10-49,其他,2,37,否
69850,云南省,,有相关经验,无,专科,教育学,12,<10,非政府组织,从未,50,否
66168,山东省,男,有相关经验,无,高中,医学,1,<10,融资创业公司,4,83,否
37530,天津市,,有相关经验,全日制,本科,工程学,4,100-500,其他,1,94,是
33316,河南省,男,无相关经验,全日制,专科,理学,11,100-500,非政府组织,从未,209,否
66300,新疆维吾尔自治区,女,有相关经验,全日制,本科,文学,17,<10,私营公司,1,238,否
23200,黑龙江省,女,有相关经验,无,硕士,艺术学,14,10-49,非政府组织,1,82,否
26946,上海市,男,无相关经验,全日制,硕士,艺术学,3,50-99,早期创业公司,1,298,否
86701,安徽省,女,有相关经验,非全日制,专科,历史学,1,10-49,融资创业公司,4,131,否
17437,台湾省,,有相关经验,无,硕士,理学,10,50-99,公共部门,1,174,是
39171,香港特别行政区,女,无相关经验,非全日制,硕士,文学,1,10-49,非政府组织,1,198,否
86854,四川省,男,有相关经验,非全日制,高中,历史学,10,50-99,早期创业公司,4,182,否
72283,河北省,,无相关经验,无,硕士,文学,9,50-99,早期创业公司,从未,130,否
99351,山西省,,无相关经验,无,高中,医学,3,50-99,私营公司,>4,24,否
92197,河南省,女,有相关经验,无,本科,其他,16,10-49,公共部门,2,263,否
68153,湖北省,女,有相关经验,非全日制,专科,其他,1,10-49,公共部门,1,271,否
14486,河南省,,无相关经验,全日制,高中,理学,14,100-500,早期创业公司,>4,13,否
24125,云南省,,无相关经验,非全日制,硕士,工程学,5,100-500,私营公司,1,93,否
19288,青海省,女,无相关经验,全日制,硕士,理学,14,10-49,非政府组织,2,193,否
4293,天津市,女,有相关经验,无,本科,文学,15,10-49,其他,3,225,否
18765,重庆市,男,有相关经验,非全日制,专科,管理学,7,<10,早期创业公司,3,256,否
40571,四川省,,无相关经验,全日制,硕士,文学,10,<10,早期创业公司,>4,259,否
28037,福建省,,无相关经验,无,硕士,理学,2,10-49,融资创业公司,2,65,否
52982,河南省,男,无相关经验,无,本科,管理学,11,<10,私营公司,2,270,否
51795,广东省,女,有相关经验,全日制,专科,文学,9,10-49,非政府组织,1,277,否
57164,澳门特别行政区,女,无相关经验,全日制,专科,文学,6,100-500,非政府组织,2,63,否
12344,湖北省,,无相关经验,非全日制,本科,历史学,15,10-49,非政府组织,4,222,否
58862,河南省,女,有相关经验,非全日制,专科,教育学,15,10-49,公共部门,4,113,否
31508,西藏自治区,女,有相关经验,全日制,硕士,无主修,7,100-500,非政府组织,3,291,否
54635,上海市,女,有相关经验,全日制,硕士,医学,3,50-99,私营公司,3,201,否
67685,天津市,,无相关经验,全日制,本科,教育学,5,50-99,其他,从未,7,否
23048,江西省,,无相关经验,非全日制,高中,工程学,4,50-99,早期创业公司,3,188,否
73266,浙江省,女,有相关经验,无,专科,管理学,9,100-500,其他,4,204,否
3734,湖南省,男,有相关经验,全日制,专科,无主修,17,10-49,早期创业公司,3,260,否
47633,江苏省,,有相关经验,非全日制,本科,哲学,1,10-49,早期创业公司,>4,158,否
91143,江西省,,有相关经验,全日制,本科,经济学,3,100-500,早期创业公司,2,89,否
55152,广东省,男,有相关经验,无,硕士,医学,4,100-500,非政府组织,1,134,否
55451,浙江省,女,无相关经验,全日制,专科,其他,6,50-99,私营公司,2,16,否
14901,台湾省,男,无相关经验,全日制,专科,经济学,1,10-49,非政府组织,从未,266,否
6419,内蒙古自治区,,无相关经验,非全日制,硕士,哲学,9,<10,公共部门,从未,98,否
5046,河北省,女,无相关经验,全日制,专科,无主修,<1,10-49,其他,4,289,否
76600,广西壮族自治区,男,无相关经验,无,专科,教育学,<1,50-99,早期创业公司,3,32,否
49969,河南省,,有相关经验,无,本科,教育学,8,100-500,融资创业公司,2,4,否
85765,四川省,女,无相关经验,全日制,硕士,工程学,17,10-49,融资创业公司,>4,273,否
80749,江苏省,,无相关经验,非全日制,专科,医学,<1,100-500,非政府组织,2,239,否
25484,河北省,,无相关经验,全日制,专科,经济学,14,<10,早期创业公司,3,164,否
73358,北京市,,有相关经验,全日制,硕士,历史学,2,<10,私营公司,3,68,否
91255,陕西省,女,无相关经验,非全日制,高中,历史学,20,<10,融资创业公司,4,175,否
37170,江苏省,,无相关经验,无,专科,文学,2,100-500,早期创业公司,2,61,否
84008,上海市,男,有相关经验,全日制,专科,哲学,4,100-500,融资创业公司,2,80,否
98438,澳门特别行政区,男,有相关经验,无,高中,哲学,10,10-49,公共部门,>4,63,否
38335,安徽省,女,有相关经验,无,专科,管理学,14,100-500,私营公司,从未,251,否
45452,湖南省,,无相关经验,无,硕士,理学,<1,50-99,其他,4,322,否
56138,浙江省,男,有相关经验,全日制,高中,教育学,11,100-500,私营公司,2,15,否
46441,广西壮族自治区,,有相关经验,全日制,硕士,教育学,>20,<10,其他,4,223,否
96005,上海市,男,无相关经验,全日制,专科,理学,2,10-49,融资创业公司,3,225,否
63195,福建省,男,有相关经验,无,专科,其他,10,<10,公共部门,从未,157,否
77773,安徽省,,无相关经验,非全日制,硕士,工程学,16,50-99,其他,4,190,否
47163,湖北省,,有相关经验,无,本科,管理学,6,10-49,非政府组织,1,148,否
98776,黑龙江省,女,有相关经验,全日制,专科,其他,>20,100-500,私营公司,1,61,否
21937,海南省,男,无相关经验,无,硕士,哲学,11,50-99,非政府组织,1,94,否
28091,海南省,,无相关经验,非全日制,硕士,管理学,15,100-500,融资创业公司,2,265,否
46114,陕西省,女,无相关经验,无,硕士,哲学,4,<10,融资创业公司,从未,96,否
72120,吉林省,,有相关经验,无,专科,管理学,15,10-49,早期创业公司,3,241,否
31073,北京市,男,有相关经验,全日制,高中,艺术学,5,<10,非政府组织,2,141,否
49881,湖南省,,无相关经验,非全日制,高中,医学,18,100-500,公共部门,>4,104,否
67712,海南省,女,有相关经验,全日制,本科,工程学,13,10-49,融资创业公司,>4,55,是
3699,宁夏回族自治区,女,无相关经验,非全日制,硕士,理学,13,100-500,私营公司,2,32,否
96356,福建省,男,无相关经验,无,专科,无主修,11,10-49,融资创业公司,>4,20,否
49129,澳门特别行政区,男,有相关经验,无,专科,文学,17,50-99,公共部门,>4,8,否
87807,四川省,,有相关经验,无,硕士,管理学,1,10-49,公共部门,从未,74,否
86631,湖南省,女,无相关经验,无,高中,无主修,16,<10,融资创业公司,1,148,否
9396,安徽省,女,有相关经验,全日制,高中,理学,9,100-500,公共部门,从未,153,否
84256,西藏自治区,男,有相关经验,无,高中,艺术学,15,<10,融资创业公司,3,140,否
55815,贵州省,女,有相关经验,全日制,高中,教育学,1,10-49,早期创业公司,>4,324,否
26450,河北省,,有相关经验,无,高中,其他,12,<10,私营公司,3,322,否
79024,湖南省,,无相关经验,无,本科,无主修,8,10-49,融资创业公司,2,7,否
96717,宁夏回族自治区,男,有相关经验,无,本科,无主修,>20,10-49,融资创业公司,从未,53,否
5772,江西省,,有相关经验,无,本科,工程学,3,10-49,非政府组织,4,137,是
19432,青海省,男,无相关经验,全日制,高中,其他,13,100-500,融资创业公司,4,110,否
95406,北京市,女,无相关经验,全日制,专科,理学,3,10-49,融资创业公司,1,310,否
36410,浙江省,男,有相关经验,非全日制,硕士,经济学,12,<10,公共部门,4,292,否
35349,安徽省,男,无相关经验,全日制,硕士,哲学,10,50-99,其他,3,47,否
96757,上海市,女,无相关经验,无,本科,医学,9,50-99,其他,从未,304,否
62724,山西省,女,有相关经验,全日制,本科,工程学,11,10-49,早期创业公司,2,295,是
79167,贵州省,,无相关经验,全日制,本科,哲学,17,100-500,早期创业公司,2,322,否
65535,西藏自治区,,无相关经验,非全日制,硕士,教育学,20,<10,其他,1,302,否
9727,云南省,女,有相关经验,全日制,硕士,医学,14,10-49,公共部门,从未,198,否
46414,新疆维吾尔自治区,男,无相关经验,无,专科,工程学,13,50-99,私营公司,从未,150,否
39946,云南省,,无相关经验,全日制,高中,其他,4,100-500,公共部门,>4,255,否
94334,天津市,男,有相关经验,无,专科,管理学,4,100-500,融资创业公司,3,181,否
22915,福建省,女,有相关经验,全日制,专科,经济学,9,<10,公共部门,1,270,否
68231,新疆维吾尔自治区,女,有相关经验,全日制,专科,艺术学,20,50-99,公共部门,2,154,否
31858,河南省,女,有相关经验,无,本科,理学,18,<10,早期创业公司,4,29,是
37804,云南省,男,无相关经验,全日制,本科,理学,1,10-49,融资创业公司,从未,160,否
47168,宁夏回族自治区,男,无相关经验,无,硕士,教育学,17,<10,融资创业公司,1,159,否
53259,宁夏回族自治区,,无相关经验,非全日制,专科,文学,19,50-99,其他,1,313,否
80967,宁夏回族自治区,男,无相关经验,全日制,硕士,艺术学,11,50-99,融资创业公司,4,41,否
29900,内蒙古自治区,男,有相关经验,无,专科,经济学,12,<10,早期创业公司,3,320,否
45900,黑龙江省,,有相关经验,全日制,高中,哲学,13,100-500,融资创业公司,4,167,否
63107,澳门特别行政区,,无相关经验,全日制,硕士,医学,14,100-500,私营公司,4,148,否
43269,澳门特别行政区,,无相关经验,无,高中,教育学,15,10-49,其他,4,7,否
72460,香港特别行政区,女,有相关经验,无,硕士,理学,>20,10-49,公共部门,1,229,是
8888,浙江省,女,无相关经验,全日制,本科,其他,13,10-49,其他,4,239,否
50677,广东省,男,有相关经验,非全日制,高中,无主修,2,<10,融资创业公司,4,197,否
97894,黑龙江省,男,无相关经验,无,专科,管理学,12,50-99,其他,>4,195,否
59523,西藏自治区,,有相关经验,无,硕士,管理学,18,10-49,早期创业公司,从未,234,否
56185,广东省,男,无相关经验,非全日制,高中,历史学,12,100-500,早期创业公司,2,113,否
99957,河北省,男,无相关经验,非全日制,本科,教育学,>20,100-500,公共部门,3,81,否
23855,湖南省,男,无相关经验,全日制,硕士,文学,7,50-99,早期创业公司,从未,250,否
90633,北京市,女,有相关经验,非全日制,高中,文学,>20,50-99,融资创业公司,2,310,否
27714,福建省,女,有相关经验,非全日制,高中,无主修,16,<10,公共部门,2,133,否
69163,广西壮族自治区,男,无相关经验,全日制,专科,教育学,13,<10,早期创业公司,2,7,否
52778,甘肃省,女,有相关经验,全日制,硕士,工程学,10,10-49,非政府组织,1,237,是
92666,湖北省,,无相关经验,无,专科,教育学,14,10-49,非政府组织,从未,65,否
53943,浙江省,,无相关经验,无,高中,文学,3,100-500,非政府组织,从未,106,否
22206,西藏自治区,男,无相关经验,全日制,本科,理学,7,100-500,融资创业公司,1,253,否
77361,河北省,,无相关经验,非全日制,高中,哲学,18,100-500,其他,4,38,否
91797,青海省,男,无相关经验,非全日制,本科,理学,5,100-500,私营公司,>4,262,否
72903,新疆维吾尔自治区,,有相关经验,非全日制,专科,哲学,10,<10,其他,1,335,否
79542,广东省,,无相关经验,非全日制,硕士,理学,1,<10,非政府组织,3,35,否
27549,广西壮族自治区,男,有相关经验,非全日制,本科,医学,16,<10,公共部门,>4,46,否
7213,广西壮族自治区,女,有相关经验,非全日制,高中,艺术学,5,<10,私营公司,>4,277,否
54714,香港特别行政区,男,无相关经验,非全日制,硕士,无主修,13,10-49,融资创业公司,2,211,否
56438,内蒙古自治区,,有相关经验,全日制,专科,艺术学,14,100-500,早期创业公司,4,116,否
13309,北京市,男,有相关经验,非全日制,专科,历史学,13,50-99,非政府组织,3,315,否
47241,四川省,,有相关经验,非全日制,专科,历史学,1,10-49,早期创业公司,从未,215,否
97129,河北省,女,有相关经验,非全日制,高中,教育学,10,100-500,融资创业公司,从未,59,否
43355,河南省,男,有相关经验,全日制,高中,工程学,3,100-500,融资创业公司,>4,211,否
19832,台湾省,男,无相关经验,全日制,硕士,历史学,20,100-500,其他,4,196,否
46576,山西省,男,无相关经验,无,高中,医学,20,<10,非政府组织,3,142,否
75917,上海市,,无相关经验,全日制,高中,其他,7,<10,非政府组织,从未,126,否
68430,西藏自治区,女,有相关经验,非全日制,高中,管理学,13,<10,其他,2,260,否
87325,重庆市,,无相关经验,无,本科,艺术学,6,10-49,其他,4,149,否
49643,山西省,男,无相关经验,全日制,硕士,教育学,10,100-500,私营公司,2,45,否
49309,陕西省,男,有相关经验,全日制,硕士,医学,4,100-500,私营公司,从未,42,否
99978,内蒙古自治区,女,无相关经验,非全日制,本科,理学,20,10-49,其他,3,333,否
39443,台湾省,,无相关经验,非全日制,硕士,哲学,2,50-99,融资创业公司,3,321,否
29512,北京市,女,有相关经验,非全日制,硕士,文学,17,50-99,私营公司,4,229,否
1777,西藏自治区,男,无相关经验,非全日制,高中,管理学,14,100-500,其他,1,12,否
31976,天津市,女,有相关经验,全日制,本科,工程学,13,<10,其他,>4,96,是
6783,广西壮族自治区,女,有相关经验,无,专科,医学,16,100-500,公共部门,从未,218,否
77234,河北省,女,有相关经验,非全日制,高中,经济学,3,<10,早期创业公司,2,173,否
1433,台湾省,女,无相关经验,无,专科,哲学,18,50-99,非政府组织,1,125,否
45973,西藏自治区,,无相关经验,非全日制,硕士,教育学,1,100-500,融资创业公司,3,22,否
35248,台湾省,,无相关经验,无,高中,哲学,3,50-99,其他,>4,74,否
65634,澳门特别行政区,,有相关经验,非全日制,专科,其他,15,10-49,早期创业公司,1,25,否
39758,广西壮族自治区,男,有相关经验,无,本科,其他,1,10-49,早期创业公司,2,89,否
30703,湖北省,男,无相关经验,非全日制,硕士,艺术学,9,10-49,公共部门,4,18,否
71888,黑龙江省,女,无相关经验,全日制,硕士,文学,12,<10,公共部门,>4,195,否
8105,台湾省,男,无相关经验,全日制,专科,管理学,5,100-500,早期创业公司,1,264,否
64337,澳门特别行政区,男,无相关经验,无,高中,医学,8,10-49,融资创业公司,3,224,否
30493,江西省,女,无相关经验,非全日制,本科,教育学,1,10-49,融资创业公司,3,225,否
1399,黑龙江省,,有相关经验,无,专科,艺术学,17,10-49,公共部门,从未,139,否
59052,青海省,男,无相关经验,无,本科,工程学,9,10-49,私营公司,>4,127,否
280,青海省,女,无相关经验,全日制,本科,管理学,<1,<10,公共部门,1,3,否
59753,天津市,男,有相关经验,全日制,专科,教育学,12,10-49,融资创业公司,2,161,否
21561,黑龙江省,,无相关经验,无,本科,哲学,>20,10-49,私营公司,4,321,否
55940,重庆市,男,无相关经验,全日制,本科,历史学,3,10-49,早期创业公司,从未,293,否
96673,北京市,男,有相关经验,全日制,专科,无主修,15,10-49,其他,3,44,否
76049,河北省,男,无相关经验,无,高中,教育学,16,50-99,其他,从未,169,否
10376,上海市,男,无相关经验,无,本科,工程学,18,10-49,早期创业公司,4,160,否
40111,北京市,男,无相关经验,非全日制,本科,文学,>20,<10,早期创业公司,3,158,否
85968,四川省,,有相关经验,非全日制,硕士,艺术学,17,100-500,非政府组织,1,1,否
53043,福建省,,无相关经验,无,专科,教育学,<1,10-49,融资创业公司,>4,302,否
57284,浙江省,女,无相关经验,非全日制,本科,无主修,<1,50-99,非政府组织,2,239,否
19814,西藏自治区,女,无相关经验,非全日制,本科,管理学,<1,<10,非政府组织,1,281,否
39258,北京市,女,无相关经验,全日制,专科,历史学,16,10-49,公共部门,从未,32,否
59732,重庆市,女,有相关经验,非全日制,硕士,哲学,8,100-500,融资创业公司,3,235,否
13886,青海省,,有相关经验,无,硕士,哲学,3,10-49,其他,4,124,否
82130,黑龙江省,女,有相关经验,无,高中,艺术学,2,50-99,早期创业公司,>4,328,否
5822,黑龙江省,男,有相关经验,全日制,硕士,艺术学,12,<10,融资创业公司,2,296,否
32957,香港特别行政区,女,无相关经验,非全日制,本科,管理学,5,10-49,私营公司,1,40,否
62248,海南省,女,无相关经验,全日制,硕士,无主修,5,10-49,其他,>4,238,否
10049,内蒙古自治区,男,有相关经验,无,硕士,理学,3,100-500,早期创业公司,4,194,是
76578,江西省,女,无相关经验,非全日制,硕士,其他,1,50-99,早期创业公司,从未,110,否
85731,陕西省,男,无相关经验,全日制,专科,管理学,20,100-500,融资创业公司,2,4,否
51742,广东省,男,有相关经验,无,硕士,历史学,12,<10,私营公司,3,36,否
65066,宁夏回族自治区,,有相关经验,全日制,高中,无主修,3,10-49,公共部门,>4,216,否
42226,澳门特别行政区,,有相关经验,非全日制,高中,理学,18,50-99,公共部门,4,258,否
52826,四川省,男,无相关经验,全日制,硕士,文学,5,10-49,融资创业公司,3,319,否
24970,西藏自治区,女,无相关经验,无,专科,理学,15,50-99,非政府组织,1,217,否
86730,北京市,女,无相关经验,非全日制,本科,医学,15,50-99,非政府组织,4,234,否
57442,辽宁省,,有相关经验,无,高中,管理学,5,10-49,非政府组织,从未,141,否
33303,吉林省,,有相关经验,无,本科,其他,2,50-99,非政府组织,2,6,否
93046,山东省,女,无相关经验,非全日制,本科,无主修,3,50-99,其他,1,5,否
63509,江西省,男,无相关经验,全日制,硕士,历史学,6,100-500,融资创业公司,1,210,否
13005,江苏省,女,无相关经验,非全日制,硕士,管理学,4,10-49,早期创业公司,2,256,否
62218,西藏自治区,男,有相关经验,无,本科,历史学,4,50-99,其他,4,171,否
76073,黑龙江省,男,有相关经验,全日制,高中,历史学,12,10-49,私营公司,从未,225,否
67700,海南省,男,有相关经验,无,硕士,其他,15,<10,早期创业公司,4,10,否
54118,上海市,女,有相关经验,无,硕士,文学,12,50-99,非政府组织,4,27,否
47457,天津市,,无相关经验,非全日制,专科,工程学,14,100-500,融资创业公司,1,335,否
82551,吉林省,男,无相关经验,全日制,专科,历史学,5,50-99,其他,1,197,否
24148,江西省,男,有相关经验,非全日制,本科,文学,18,10-49,其他,1,218,否
12673,新疆维吾尔自治区,男,无相关经验,全日制,本科,工程学,14,100-500,私营公司,2,232,否
6392,湖北省,女,无相关经验,无,本科,工程学,20,10-49,非政府组织,4,179,否
62160,福建省,,有相关经验,非全日制,本科,哲学,1,10-49,公共部门,从未,229,否
14835,宁夏回族自治区,女,有相关经验,无,硕士,艺术学,>20,<10,其他,1,11,否
92249,黑龙江省,男,无相关经验,无,高中,教育学,15,<10,早期创业公司,4,106,否
3481,海南省,,有相关经验,全日制,本科,教育学,17,100-500,早期创业公司,>4,270,否
85478,广东省,,有相关经验,全日制,硕士,工程学,>20,100-500,非政府组织,>4,86,是
99944,浙江省,女,无相关经验,非全日制,专科,无主修,8,100-500,私营公司,1,247,否
53965,四川省,女,无相关经验,无,硕士,教育学,6,100-500,早期创业公司,>4,2,否
22294,山西省,男,有相关经验,无,专科,管理学,>20,<10,融资创业公司,从未,172,否
48718,湖南省,女,无相关经验,非全日制,硕士,管理学,17,10-49,公共部门,2,212,否
29365,广西壮族自治区,男,无相关经验,无,专科,哲学,19,50-99,私营公司,3,220,否
77360,广东省,,有相关经验,非全日制,专科,历史学,<1,50-99,其他,>4,28,否
11950,陕西省,女,无相关经验,无,硕士,教育学,14,<10,早期创业公司,从未,278,否
1532,浙江省,,无相关经验,无,硕士,无主修,<1,50-99,融资创业公司,从未,175,否
24451,台湾省,男,无相关经验,全日制,专科,工程学,<1,10-49,早期创业公司,1,153,否
87044,广西壮族自治区,男,有相关经验,非全日制,专科,理学,>20,<10,融资创业公司,从未,10,否
30666,广东省,,有相关经验,无,本科,经济学,8,50-99,其他,从未,285,否
26720,河北省,男,无相关经验,无,高中,艺术学,3,50-99,早期创业公司,>4,9,否
80978,广西壮族自治区,,无相关经验,无,专科,哲学,11,50-99,私营公司,1,151,否
83799,重庆市,男,有相关经验,非全日制,硕士,哲学,12,10-49,私营公司,3,223,否
93818,陕西省,男,无相关经验,全日制,高中,管理学,14,50-99,非政府组织,1,92,否
48633,四川省,男,有相关经验,非全日制,本科,教育学,1,100-500,非政府组织,2,112,否
70567,陕西省,男,无相关经验,无,高中,理学,6,100-500,公共部门,4,145,否
65976,海南省,男,无相关经验,全日制,专科,哲学,15,<10,早期创业公司,>4,14,否
28705,广西壮族自治区,,无相关经验,全日制,本科,艺术学,11,10-49,公共部门,从未,150,否
92796,福建省,男,有相关经验,无,硕士,文学,16,10-49,公共部门,3,113,否
5488,新疆维吾尔自治区,女,无相关经验,非全日制,本科,其他,12,10-49,早期创业公司,1,46,否
39285,新疆维吾尔自治区,男,无相关经验,非全日制,专科,医学,15,<10,公共部门,4,306,否
29460,江苏省,男,无相关经验,无,本科,教育学,20,10-49,其他,4,287,否
25547,河北省,女,有相关经验,全日制,硕士,其他,12,100-500,公共部门,1,213,否
40468,青海省,,有相关经验,全日制,高中,经济学,3,100-500,非政府组织,从未,317,否
30173,重庆市,,有相关经验,非全日制,专科,教育学,5,10-49,融资创业公司,3,255,否
77940,广东省,,无相关经验,非全日制,硕士,工程学,14,50-99,公共部门,4,172,否
69510,山东省,,有相关经验,无,硕士,艺术学,4,100-500,其他,>4,84,否
69823,黑龙江省,,无相关经验,全日制,硕士,无主修,11,10-49,早期创业公司,4,283,否
33452,河北省,男,有相关经验,无,本科,教育学,14,10-49,公共部门,2,284,否
50925,北京市,男,有相关经验,非全日制,硕士,历史学,8,50-99,非政府组织,4,199,否
13974,山西省,男,无相关经验,非全日制,专科,理学,12,<10,早期创业公司,4,175,否
56527,广西壮族自治区,,无相关经验,全日制,高中,理学,1,50-99,融资创业公司,从未,75,否
85685,宁夏回族自治区,男,有相关经验,全日制,本科,管理学,4,50-99,早期创业公司,1,258,否
19779,甘肃省,女,有相关经验,无,高中,无主修,4,10-49,融资创业公司,2,214,否
66520,宁夏回族自治区,男,有相关经验,全日制,本科,文学,19,100-500,私营公司,1,323,否
35703,甘肃省,女,有相关经验,非全日制,专科,无主修,7,50-99,私营公司,3,335,否
67104,湖南省,,无相关经验,非全日制,高中,经济学,14,50-99,早期创业公司,从未,64,否
95309,天津市,女,无相关经验,无,硕士,工程学,15,100-500,公共部门,从未,44,否
11407,河北省,男,无相关经验,全日制,本科,理学,5,100-500,融资创业公司,>4,139,否
94870,广西壮族自治区,男,无相关经验,非全日制,专科,教育学,9,50-99,早期创业公司,1,79,否
16397,宁夏回族自治区,女,无相关经验,全日制,本科,无主修,11,<10,公共部门,4,166,否
87259,吉林省,,无相关经验,非全日制,硕士,管理学,<1,10-49,早期创业公司,2,235,否
28915,贵州省,女,无相关经验,非全日制,高中,艺术学,7,10-49,早期创业公司,从未,127,否
6076,内蒙古自治区,男,无相关经验,非全日制,高中,历史学,14,<10,其他,>4,122,否
96755,河南省,男,无相关经验,无,高中,其他,3,50-99,私营公司,从未,42,否
10658,湖南省,女,无相关经验,非全日制,专科,管理学,18,100-500,早期创业公司,4,270,否
21928,青海省,男,无相关经验,无,本科,工程学,16,10-49,早期创业公司,>4,76,否
11409,山西省,女,有相关经验,非全日制,高中,理学,20,<10,其他,从未,309,否
43255,上海市,男,无相关经验,无,硕士,文学,4,100-500,公共部门,1,151,否
39471,辽宁省,男,无相关经验,全日制,高中,工程学,1,50-99,非政府组织,4,308,否
92123,浙江省,女,有相关经验,全日制,硕士,艺术学,5,50-99,融资创业公司,从未,245,否
17150,西藏自治区,女,有相关经验,非全日制,本科,艺术学,2,100-500,融资创业公司,>4,197,否
68146,湖北省,,无相关经验,全日制,硕士,教育学,1,100-500,早期创业公司,从未,8,否
49976,台湾省,女,有相关经验,全日制,本科,艺术学,14,<10,融资创业公司,从未,327,否
90392,山西省,女,无相关经验,全日制,硕士,工程学,11,<10,公共部门,从未,96,否
19522,海南省,女,无相关经验,全日制,高中,其他,11,50-99,公共部门,3,202,否
82947,湖北省,男,无相关经验,非全日制,硕士,管理学,11,50-99,早期创业公司,1,285,否
47689,广东省,男,有相关经验,无,硕士,经济学,8,100-500,非政府组织,4,309,否
26894,青海省,,无相关经验,无,硕士,历史学,7,100-500,私营公司,2,217,否
53457,北京市,女,无相关经验,非全日制,本科,理学,3,10-49,其他,从未,265,否
30458,澳门特别行政区,,无相关经验,全日制,本科,艺术学,10,100-500,非政府组织,>4,259,否
53995,宁夏回族自治区,男,无相关经验,全日制,硕士,哲学,12,10-49,融资创业公司,1,254,否
36457,台湾省,女,有相关经验,非全日制,高中,哲学,1,10-49,公共部门,2,327,否
1933,江西省,,有相关经验,全日制,硕士,工程学,>20,50-99,融资创业公司,3,250,是
48750,山西省,,无相关经验,无,专科,无主修,5,50-99,公共部门,1,49,否
14506,福建省,男,无相关经验,全日制,高中,理学,20,100-500,私营公司,>4,92,否
83988,内蒙古自治区,,无相关经验,非全日制,高中,教育学,5,10-49,非政府组织,>4,22,否
34608,江苏省,女,无相关经验,全日制,硕士,其他,18,50-99,私营公司,3,221,否
38344,河北省,女,无相关经验,非全日制,硕士,艺术学,5,50-99,融资创业公司,3,106,否
33036,甘肃省,,有相关经验,无,硕士,哲学,8,50-99,早期创业公司,从未,185,否
61663,北京市,男,无相关经验,非全日制,硕士,历史学,18,10-49,私营公司,>4,110,否
84626,北京市,女,无相关经验,无,硕士,无主修,17,100-500,早期创业公司,>4,127,否
